clip_uid,official_split,analysis_role,event_family,action_type,difficulty,dive_score,open_set,reference_baseline,predicted_quality,phi_takeoff,occlusion_takeoff,duration_contribution_takeoff,phi_flight,occlusion_flight,duration_contribution_flight,phi_entry,occlusion_entry,duration_contribution_entry,top_phase,actual_max_intervention_phase,top_phase_intervention_match,targeted_intervention_effect,random_intervention_effect,reconstruction_error,scorer_alignment_error,phase_boundary_cosine,phase_boundary_top_match,reference_change_cosine,coalition_0,coalition_1,coalition_2,coalition_3,coalition_4,coalition_5,coalition_6,coalition_7,targeted_minus_random,targeted_effect,mean_nonselected_effect,strongest_nonselected_effect,loo_reconstruction_error
FINADivingWorldCup2021_Men10m_semifinal_r6::0,test,official_test,FINADivingWorldCup2021_Men10m_semifinal,6245d,3.6,82.8,False,7.861258,7.487434,-0.20693271,-0.21136618,-0.12460803985595703,-0.07284299,-0.06628227,-0.12460803985595703,-0.09404842,-0.074919224,-0.12460803985595703,takeoff,takeoff,True,0.2113661766052246,0.2113661766052246,0.0,7.450580596923828e-08,0.6937172,0.5,0.64964586,7.861258,7.662492,7.7855873,7.562353,7.7518134,7.553716,7.6988,7.487434,0.0,0.2113661766052246,0.07060074806213379,0.07491922378540039,0.021256446838378906
FINADivingWorldCup2021_Men10m_semifinal_r6::2,test,official_test,FINADivingWorldCup2021_Men10m_semifinal,5253b,3.2,76.8,False,7.855215,7.716898,-0.015923023,-0.008236408,-0.030737135145399302,-0.0706501,-0.11476278,-0.061474270290798605,-0.051743984,-0.09668827,-0.046105702718098954,flight,flight,True,0.11476278305053711,0.11476278305053711,0.0,3.725290298461914e-08,0.32249016,0.5,0.70177263,7.855215,7.830471,7.8275433,7.813586,7.847281,7.8316607,7.7251344,7.716898,0.0,0.11476278305053711,0.05246233940124512,0.09668827056884766,0.08137035369873047
FINADivingWorldCup2021_Men10m_semifinal_r6::7,test,official_test,FINADivingWorldCup2021_Men10m_semifinal,5255b,3.6,59.4,False,5.6693597,6.265453,0.0634315,0.02938795,0.13246515062120226,0.2634654,0.3223586,0.13246515062120226,0.26919627,0.2963109,0.33116287655300564,entry,flight,False,0.2963109016418457,0.3223586082458496,0.0,0.0,0.8112644,0.5,-0.10034394,5.6693597,5.774354,5.881451,5.969142,5.9189606,5.9430943,6.236065,6.265453,-0.026047706604003906,0.2963109016418457,0.1758732795715332,0.3223586082458496,0.05196428298950195
FINADivingWorldCup2021_Men10m_semifinal_r6::15,test,official_test,FINADivingWorldCup2021_Men10m_semifinal,109c,3.7,83.25,False,6.8386273,6.984323,-0.085912466,-0.059710503,0.03237681918674045,0.1792717,0.22027874,0.03237681918674045,0.052336454,0.07445383,0.08094204796685113,flight,flight,True,0.22027873992919922,0.07445383071899414,0.0,9.685754776000977e-08,0.65053445,0.5,0.7895053,6.8386273,6.7293243,6.9797034,6.909869,6.871658,6.7640443,7.0440335,6.984323,0.14582490921020508,0.22027873992919922,0.06708216667175293,0.07445383071899414,0.08932638168334961
FINADivingWorldCup2021_Men3mSynchronised_final_r1::2,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,103b,2.0,48.0,False,8.051039,8.118791,0.02301518,0.0065574646,0.022583961486816406,-0.16841586,-0.11783981,0.03011194864908854,0.21315257,0.2703495,0.01505597432454427,entry,entry,True,0.27034950256347656,0.27034950256347656,0.0,8.195638656616211e-08,-0.050770044,0.5,0.96507925,8.051039,8.091247,7.832782,7.848441,8.207729,8.23663,8.112233,8.118791,0.0,0.27034950256347656,0.062198638916015625,0.11783981323242188,0.09131526947021484
FINADivingWorldCup2021_Men3mSynchronised_final_r1::9,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,201b,2.0,51.6,False,8.307768,8.236737,-0.022767702,-0.03388691,-0.02367687225341797,-0.010061423,-0.006975174,-0.02367687225341797,-0.038201492,-0.027391434,-0.02367687225341797,entry,takeoff,False,0.027391433715820312,0.03388690948486328,0.0,2.4586915969848633e-07,0.69959366,1.0,-0.8845696,8.307768,8.295677,8.294178,8.264129,8.258314,8.243712,8.270624,8.236737,-0.006495475769042969,0.027391433715820312,0.020431041717529297,0.03388690948486328,0.002777099609375
FINADivingWorldCup2021_Men3mSynchronised_final_r2::0,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,301b,2.0,45.0,False,8.4942255,8.268525,0.061424494,0.07781124,-0.07523345947265625,-0.4308753,-0.28440475,-0.100311279296875,0.14375043,0.26883507,-0.0501556396484375,flight,flight,True,0.2844047546386719,0.2844047546386719,0.0,5.21540641784668e-08,0.31272197,0.5,0.6810972,8.4942255,8.534349,7.911966,7.99969,8.5079775,8.55293,8.190714,8.268525,0.0,0.2844047546386719,0.1733231544494629,0.26883506774902344,0.28794193267822266
FINADivingWorldCup2021_Men3mSynchronised_final_r2::8,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,301b,2.0,47.4,False,7.851237,7.6969824,0.04076417,0.04011154,-0.05141814549763997,-0.0322334,-0.024157524,-0.05141814549763997,-0.16278522,-0.16041756,-0.05141814549763997,entry,entry,True,0.1604175567626953,0.02415752410888672,0.0,2.2351741790771484e-08,0.28024018,0.5,0.9775566,7.851237,7.888533,7.806807,7.8574,7.6819634,7.72114,7.656871,7.6969824,0.1362600326538086,0.1604175567626953,0.0321345329284668,0.040111541748046875,0.009790897369384766
FINADivingWorldCup2021_Men3mSynchronised_final_r2::11,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,103b,2.0,51.6,False,8.261797,8.376422,0.040005285,0.03837967,0.0382083257039388,-0.361864,-0.22253227,0.0509444342719184,0.4364837,0.57648516,0.0254722171359592,entry,entry,True,0.5764851570129395,0.2225322723388672,0.0,2.2351741790771484e-08,0.66574645,1.0,0.9894042,8.261797,8.304291,7.761464,7.799937,8.559142,8.598954,8.338042,8.376422,0.35395288467407227,0.5764851570129395,0.13045597076416016,0.2225322723388672,0.277707576751709
FINADivingWorldCup2021_Men3mSynchronised_final_r3::3,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,407c,3.4,74.46,False,7.5245423,7.6001673,0.015233755,0.010772228,0.025208314259847004,0.00864315,0.0072660446,0.025208314259847004,0.051748037,0.048523426,0.025208314259847004,entry,entry,True,0.0485234260559082,0.007266044616699219,0.0,1.564621925354004e-07,-0.385529,0.0,-0.93204755,7.5245423,7.544228,7.534553,7.551644,7.5795054,7.592901,7.589395,7.6001673,0.041257381439208984,0.0485234260559082,0.009019136428833008,0.010772228240966797,0.009063243865966797
FINADivingWorldCup2021_Men3mSynchronised_final_r3::5,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,107b,3.1,78.12,False,8.066703,8.142081,-0.061411697,-0.06386757,0.025126139322916664,-0.009772618,-0.010205269,0.025126139322916664,0.14656274,0.15799522,0.025126139322916664,entry,entry,True,0.15799522399902344,0.010205268859863281,0.0,3.3527612686157227e-07,0.88986593,1.0,0.9568371,8.066703,8.00501,8.0546255,7.984086,8.199096,8.152287,8.205949,8.142081,0.14778995513916016,0.15799522399902344,0.03703641891479492,0.06386756896972656,0.008543968200683594
FINADivingWorldCup2021_Men3mSynchronised_final_r3::7,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,5154b,3.4,71.4,False,6.5351377,6.8877273,-0.016539335,-0.012814045,0.11752986907958984,0.004587412,0.011466503,0.11752986907958984,0.36454153,0.37237263,0.11752986907958984,entry,entry,True,0.3723726272583008,0.3723726272583008,0.0,1.862645149230957e-07,0.2999988,0.5,0.9432767,6.5351377,6.5164337,6.5344067,6.5153546,6.893409,6.8762608,6.9005413,6.8877273,0.0,0.3723726272583008,0.012140274047851562,0.012814044952392578,0.01843547821044922
FINADivingWorldCup2021_Men3mSynchronised_final_r3::11,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,407c,3.4,72.42,False,7.212267,7.1034136,0.07578739,0.09527397,-0.024189631144205727,-0.13699453,-0.15830517,-0.048379262288411454,-0.047646206,-0.06768799,-0.036284446716308594,flight,flight,True,0.15830516815185547,0.09527397155761719,0.0,2.3096799850463867e-07,0.09322642,0.5,0.88695836,7.212267,7.276552,7.1045675,7.1711016,7.192647,7.2617188,7.0081396,7.1034136,0.06303119659423828,0.15830516815185547,0.0814809799194336,0.09527397155761719,0.0218658447265625
FINADivingWorldCup2021_Men3mSynchronised_final_r4::2,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,109c,3.8,63.84,False,7.6347585,7.615647,0.059482653,0.083004,-0.00637054443359375,-0.03993122,-0.0007300377,-0.00637054443359375,-0.03866307,-0.0041041374,-0.00637054443359375,takeoff,takeoff,True,0.08300399780273438,0.0007300376892089844,0.0,1.564621925354004e-07,0.5250396,0.5,-0.53275055,7.6347585,7.65886,7.5437665,7.619751,7.549677,7.616377,7.532643,7.615647,0.08227396011352539,0.08300399780273438,0.0024170875549316406,0.004104137420654297,0.09728145599365234
FINADivingWorldCup2021_Men3mSynchronised_final_r4::6,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,405b,3.0,67.5,False,7.8954196,8.218917,-0.017600616,-0.02022934,0.07188828786214192,-0.00121816,-0.007871628,0.07188828786214192,0.34231606,0.33865833,0.17972071965535483,entry,entry,True,0.33865833282470703,0.33865833282470703,0.0,4.0978193283081055e-07,0.9966742,1.0,0.9891103,7.8954196,7.882186,7.902593,7.8802586,8.243132,8.2267885,8.239146,8.218917,0.0,0.33865833282470703,0.014050483703613281,0.020229339599609375,0.012939929962158203
FINADivingWorldCup2021_Men3mSynchronised_final_r4::7,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,5156b,3.9,83.07,False,7.0252285,7.644027,0.0830071,0.068478584,0.20626624425252277,-0.056319714,-0.048063755,0.20626624425252277,0.59211135,0.59780216,0.20626624425252277,entry,entry,True,0.5978021621704102,0.06847858428955078,0.0,5.21540641784668e-08,0.97568023,1.0,0.61428654,7.0252285,7.1207027,6.9585915,7.046225,7.6095877,7.692091,7.5755486,7.644027,0.5293235778808594,0.5978021621704102,0.058271169662475586,0.06847858428955078,0.0005817413330078125
FINADivingWorldCup2021_Men3mSynchronised_final_r5::2,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,307c,3.5,63.0,False,6.3103886,5.7321367,-0.05713622,-0.052637577,-0.192750612894694,0.3625172,0.43119812,-0.25700081719292533,-0.88363284,-0.822783,-0.12850040859646267,entry,entry,True,0.8227829933166504,0.052637577056884766,0.0,5.960464477539063e-08,0.3095782,0.5,0.656647,6.3103886,6.2480025,6.6034737,6.5549197,5.3651547,5.3009386,5.7847743,5.7321367,0.7701454162597656,0.8227829933166504,0.24191784858703613,0.4311981201171875,0.13402938842773438
FINADivingWorldCup2021_Men3mSynchronised_final_r5::4,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,5154b,3.4,74.46,False,7.1455293,7.429408,0.060256083,0.04337597,0.09462626775105794,0.037974197,0.021913052,0.09462626775105794,0.18564852,0.16941977,0.09462626775105794,entry,entry,True,0.1694197654724121,0.02191305160522461,0.0,1.341104507446289e-07,0.8443981,1.0,0.90558046,7.1455293,7.2195005,7.1963997,7.2599883,7.3442416,7.407495,7.386032,7.429408,0.1475067138671875,0.1694197654724121,0.03264451026916504,0.04337596893310547,0.04917001724243164
FINADivingWorldCup2021_Men3mSynchronised_final_r5::9,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,109c,3.8,79.8,False,6.3582006,5.9529805,0.037141085,0.023383617,-0.1350733439127604,-0.022756815,-0.022699356,-0.1350733439127604,-0.4196043,-0.41563416,-0.1350733439127604,entry,entry,True,0.4156341552734375,0.023383617401123047,0.0,8.940696716308594e-08,0.9427097,1.0,0.8293034,6.3582006,6.4113035,6.3375907,6.3686147,5.9368305,5.97568,5.929597,5.9529805,0.39225053787231445,0.4156341552734375,0.023041486740112305,0.023383617401123047,0.009729862213134766
FINADivingWorldCup2021_Men3mSynchronised_final_r5::10,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,5337d,3.5,78.75,False,7.9944153,7.847217,0.19260073,0.21754026,-0.04906606674194336,-0.40755343,-0.37563086,-0.06542142232259114,0.06775451,0.06877136,-0.03271071116129557,flight,flight,True,0.37563085556030273,0.37563085556030273,0.0,5.21540641784668e-08,0.39291444,0.5,-0.05919539,7.9944153,8.163131,7.5559936,7.7784457,8.062207,8.222848,7.629677,7.847217,0.0,0.37563085556030273,0.14315581321716309,0.21754026412963867,0.057878971099853516
FINADivingWorldCup2021_Men3mSynchronised_final_r6::0,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,5154b,3.4,59.16,False,7.4669533,7.5206227,0.13857992,0.13991976,0.023853090074327257,-0.21839945,-0.19827175,0.01788981755574544,0.13348897,0.163445,0.011926545037163628,flight,flight,True,0.1982717514038086,0.1982717514038086,0.0,2.0116567611694336e-07,0.3492792,0.0,0.94744074,7.4669533,7.602661,7.226894,7.3571777,7.568954,7.7188945,7.380703,7.5206227,0.0,0.1982717514038086,0.15168237686157227,0.16344499588012695,0.05142354965209961
FINADivingWorldCup2021_Men3mSynchronised_final_r6::8,test,official_test,FINADivingWorldCup2021_Men3mSynchronised_final,109c,3.8,83.22,False,6.4653544,6.4488277,0.24858172,0.20926237,-0.005508899688720703,0.03641351,0.019109726,-0.005508899688720703,-0.30152193,-0.28177595,-0.005508899688720703,entry,entry,True,0.28177595138549805,0.20926237106323242,0.0,1.043081283569336e-07,0.827464,0.5,-0.48134288,6.4653544,6.7510433,6.5168595,6.7306037,6.1418743,6.429718,6.2395654,6.4488277,0.07251358032226562,0.28177595138549805,0.11418604850769043,0.20926237106323242,0.03687715530395508
FINADivingWorldCup2021_Men3m_final_r1::7,test,official_test,FINADivingWorldCup2021_Men3m_final,405b,3.0,66.0,False,7.2172556,7.375493,-0.07275343,-0.089963436,0.03516387939453125,0.1703217,0.17947245,0.03516387939453125,0.060669184,0.059109688,0.08790969848632812,flight,flight,True,0.1794724464416504,0.1794724464416504,0.0,2.3096799850463867e-07,0.8236013,0.5,0.37862507,7.2172556,7.1699686,7.386683,7.3163834,7.2877407,7.1960206,7.4654565,7.375493,0.0,0.1794724464416504,0.07453656196594238,0.08996343612670898,0.009618759155273438
FINADivingWorldCup2021_Men3m_final_r1::9,test,official_test,FINADivingWorldCup2021_Men3m_final,205b,3.0,66.0,False,7.6507998,7.751103,0.08905514,0.109870434,0.022289594014485676,0.040315468,0.043907166,0.022289594014485676,-0.029067436,0.00038528442,0.055723985036214195,takeoff,takeoff,True,0.10987043380737305,0.10987043380737305,0.0,2.2351741790771484e-08,0.25569734,0.0,0.3776301,7.6507998,7.7201805,7.6886644,7.7507176,7.5934205,7.7071958,7.6412325,7.751103,0.0,0.10987043380737305,0.022146224975585938,0.04390716552734375,0.053859710693359375
FINADivingWorldCup2021_Men3m_final_r1::10,test,official_test,FINADivingWorldCup2021_Men3m_final,5154b,3.4,76.5,False,6.7948728,7.1880026,0.1023314,0.093346596,0.131043275197347,-0.012195826,-0.022007465,0.131043275197347,0.30299425,0.2874856,0.131043275197347,entry,entry,True,0.28748559951782227,0.022007465362548828,0.0,6.705522537231445e-08,0.7936437,0.5,-0.09465039,6.7948728,6.9065356,6.792835,6.900517,7.1137223,7.21001,7.094656,7.1880026,0.26547813415527344,0.28748559951782227,0.05767703056335449,0.09334659576416016,0.03430509567260742
FINADivingWorldCup2021_Men3m_final_r1::11,test,official_test,FINADivingWorldCup2021_Men3m_final,5154b,3.4,81.6,False,7.980378,8.414146,0.04569904,0.045476913,0.14458942413330078,-0.05704506,-0.036159515,0.14458942413330078,0.44511428,0.46532583,0.14458942413330078,entry,entry,True,0.46532583236694336,0.46532583236694336,0.0,4.023313522338867e-07,0.98460966,1.0,0.99088216,7.980378,8.022691,7.898839,7.9488206,8.401672,8.450306,8.3686695,8.414146,0.0,0.46532583236694336,0.040818214416503906,0.04547691345214844,0.04087495803833008
FINADivingWorldCup2021_Men3m_final_r3::5,test,official_test,FINADivingWorldCup2021_Men3m_final,5154b,3.4,68.0,False,7.9406404,8.13719,-0.025479317,-0.026413918,0.06551647186279297,-0.0033407211,-0.0033035278,0.06551647186279297,0.22536945,0.23070574,0.06551647186279297,entry,entry,True,0.23070573806762695,0.026413917541503906,0.0,2.905726432800293e-07,0.8925027,1.0,0.99874735,7.9406404,7.915817,7.9369836,7.906484,8.160395,8.140493,8.163604,8.13719,0.20429182052612305,0.23070573806762695,0.014858722686767578,0.026413917541503906,0.004438877105712891
FINADivingWorldCup2021_Men3m_final_r3::6,test,official_test,FINADivingWorldCup2021_Men3m_final,305b,3.0,58.5,False,7.663625,7.863093,0.094305195,0.108922005,0.06648937861124674,-0.021695932,-0.015748024,0.06648937861124674,0.12685888,0.13446188,0.06648937861124674,entry,entry,True,0.1344618797302246,0.1344618797302246,0.0,5.21540641784668e-08,0.920804,0.5,0.91205066,7.663625,7.7467017,7.6393695,7.728631,7.786269,7.878841,7.754171,7.863093,0.0,0.1344618797302246,0.06233501434326172,0.10892200469970703,0.028167724609375
FINADivingWorldCup2021_Men3m_final_r3::7,test,official_test,FINADivingWorldCup2021_Men3m_final,205b,3.0,57.0,False,5.64906,5.859382,-0.11379027,-0.15135288,0.0467383066813151,0.07683134,0.042351246,0.0467383066813151,0.24728131,0.23390675,0.11684576670328777,entry,entry,True,0.23390674591064453,0.04235124588012695,0.0,5.960464477539063e-08,0.89098567,0.5,0.97215307,5.64906,5.5718966,5.7594357,5.6254754,5.90878,5.817031,6.010735,5.859382,0.19155550003051758,0.23390674591064453,0.09685206413269043,0.1513528823852539,0.08541727066040039
FINADivingWorldCup2021_Men3m_final_r4::0,test,official_test,FINADivingWorldCup2021_Men3m_final,407c,3.4,71.4,False,7.2416167,7.311599,0.05201928,0.056475163,0.023327350616455078,-0.08214053,-0.10141897,0.023327350616455078,0.1001033,0.082969666,0.023327350616455078,entry,flight,False,0.08296966552734375,0.056475162506103516,0.0,1.2665987014770508e-07,0.97832924,1.0,0.98321205,7.2416167,7.2924237,7.1819983,7.228629,7.3620973,7.4130177,7.2551236,7.311599,0.026494503021240234,0.08296966552734375,0.07894706726074219,0.10141897201538086,0.03195619583129883
FINADivingWorldCup2021_Men3m_final_r4::5,test,official_test,FINADivingWorldCup2021_Men3m_final,205b,3.0,69.0,False,7.2512207,7.897726,-0.058805864,-0.05758667,0.14366785685221353,-0.035292547,-0.02955532,0.14366785685221353,0.74060374,0.7462802,0.3591696421305339,entry,entry,True,0.7462801933288574,0.057586669921875,0.0,1.4156103134155273e-07,0.99620974,1.0,0.99893,7.2512207,7.1924605,7.211456,7.151446,7.987413,7.9272814,7.9553127,7.897726,0.6886935234069824,0.7462801933288574,0.04357099533081055,0.057586669921875,0.01263284683227539
FINADivingWorldCup2021_Men3m_final_r4::8,test,official_test,FINADivingWorldCup2021_Men3m_final,307c,3.5,84.0,False,8.297403,8.489733,0.0658199,0.06821823,0.06410980224609375,-0.00796922,-0.004096985,0.06410980224609375,0.13447873,0.13477516,0.06410980224609375,entry,entry,True,0.13477516174316406,0.06821823120117188,0.0,4.6938657760620117e-07,0.8726479,0.5,0.98219323,8.297403,8.358495,8.283232,8.354958,8.4292555,8.49383,8.4215145,8.489733,0.06655693054199219,0.13477516174316406,0.03615760803222656,0.06821823120117188,0.0065670013427734375
FINADivingWorldCup2021_Men3m_final_r5::1,test,official_test,FINADivingWorldCup2021_Men3m_final,407c,3.4,61.2,False,6.141634,5.9238734,-0.06615003,-0.07119703,-0.048391236199273,-0.09304365,-0.08412361,-0.096782472398546,-0.058566887,-0.0007352829,-0.0725868542989095,flight,flight,True,0.08412361145019531,0.0007352828979492188,0.0,1.1920928955078125e-07,0.6965772,1.0,0.54009783,6.141634,6.0810757,6.040215,5.9246087,6.02578,6.007997,5.9950705,5.9238734,0.0833883285522461,0.08412361145019531,0.03596615791320801,0.0711970329284668,0.06170463562011719
FINADivingWorldCup2021_Men3m_final_r5::2,test,official_test,FINADivingWorldCup2021_Men3m_final,207c,3.6,36.0,False,6.3068075,5.941123,-0.074245535,-0.106570244,-0.08126322428385416,-0.069876514,-0.16798592,-0.16252644856770831,-0.22156246,-0.2933936,-0.12189483642578125,entry,entry,True,0.293393611907959,0.293393611907959,0.0,1.1920928955078125e-07,0.40416083,0.5,0.4871956,6.3068075,6.2697515,6.3399053,6.2345166,6.161941,6.109109,6.0476933,5.941123,0.0,0.293393611907959,0.13727807998657227,0.1679859161376953,0.20226526260375977
FINADivingWorldCup2021_Men3m_final_r5::3,test,official_test,FINADivingWorldCup2021_Men3m_final,5156b,3.9,54.6,False,5.5011997,5.417344,-0.08081833,-0.082537174,-0.027951876322428383,0.11497029,0.11857939,-0.027951876322428383,-0.11800758,-0.11804056,-0.027951876322428383,entry,flight,False,0.11804056167602539,0.08253717422485352,0.0,8.940696716308594e-08,0.5657702,1.0,0.68145776,5.5011997,5.4400477,5.6305084,5.5353847,5.4011726,5.2987647,5.4998813,5.417344,0.035503387451171875,0.11804056167602539,0.10055828094482422,0.11857938766479492,0.0018572807312011719
