clip_uid,feature_key,source,instance,event_family,official_split,action_type,action_group,difficulty,dive_score,execution_quality,judge_count,judge_scores_json,start_frame,end_frame,frame_count,transition_frames_json,frame_labels_json,subactions_json,splash_path,splash_exists,analysis_role,source_role,judge_label_valid,judge_invalid_reason,judge_consensus_median,judge_sample_sd,judge_pairwise_abs,judge_official_aggregate,judge_aggregate_abs_error,disagreement_primary_eligible,disagreement_supplemental_eligible
17::1,6f027d7548f48bdc896a,17,1,17,train,205b,2,3.0,63.0,7.0,7,"[6.5,7.0,7.5,7.5,6.5,7.5,6.5]",2593,2686,94,"[19,55]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""2"":""Back"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\1.pkl,True,fit,source_fit,True,valid,7.0,0.5,0.5714285714285714,7.0,0.0,True,False
17::3,c2c380462cf9efaeb49d,17,3,17,train,205b,2,3.0,73.5,8.166666666666666,7,"[8.0,8.0,8.0,8.5,8.0,8.5,8.5]",5663,5771,109,"[35,72]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""2"":""Back"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\3.pkl,True,fit,source_fit,True,valid,8.0,0.2672612419124244,0.2857142857142857,8.166666666666666,0.0,True,False
17::4,8f0f9b3e375e71ff8382,17,4,17,train,407c,4,3.4,81.6,8.0,7,"[7.5,8.0,7.5,8.0,8.0,8.5,8.0]",6916,7012,97,"[27,60]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\4.pkl,True,fit,source_fit,True,valid,8.0,0.34503277967117707,0.38095238095238093,8.0,0.0,True,False
17::5,1f2c3d05001205b86df5,17,5,17,train,5353b,5,3.3,61.05,6.166666666666667,7,"[6.0,6.5,7.0,5.5,5.5,6.0,6.5]",8028,8170,143,"[67,83,107]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""3"":""Reverse"",""31"":""1.5 Twists"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\5.pkl,True,fit,source_fit,True,valid,6.0,0.5563486402641868,0.6666666666666666,6.166666666666667,0.0,True,False
17::7,9600a11e6ed16b8ef740,17,7,17,train,405b,4,3.0,67.5,7.5,7,"[7.5,8.0,7.5,7.5,7.5,7.5,7.5]",11062,11147,86,"[19,51]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\7.pkl,True,fit,source_fit,True,valid,7.5,0.18898223650461357,0.14285714285714285,7.5,0.0,True,False
17::8,4d80a85f2a6a0979093f,17,8,17,train,5152b,5,3.0,73.5,8.166666666666666,7,"[7.5,8.5,8.5,8.0,7.5,8.0,8.5]",12155,12244,90,"[9,22,31,48]","[1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,15,15,15,30,30,30,30,30,30,30,30,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""15"":""2.5 Soms.Pike"",""30"":""1 Twist"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\8.pkl,True,fit,source_fit,True,valid,8.0,0.4498677054212186,0.5238095238095238,8.166666666666666,0.0,True,False
17::9,a183bdea7c015e4290e4,17,9,17,train,107b,1,3.1,71.3,7.666666666666666,7,"[7.5,8.0,8.0,7.5,7.0,8.0,7.5]",13182,13265,84,"[11,48]","[1,1,1,1,1,1,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""17"":""3.5 Soms.Pike"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\9.pkl,True,fit,source_fit,True,valid,7.5,0.37796447300922725,0.42857142857142855,7.666666666666667,8.881784197001252e-16,True,False
17::11,556efb71b8b100abdf62,17,11,17,train,407c,4,3.4,81.6,8.0,7,"[8.0,8.0,7.5,8.0,8.0,7.5,8.0]",15628,15712,85,"[5,39]","[4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\11.pkl,True,fit,source_fit,True,valid,8.0,0.2439750182371333,0.23809523809523808,8.0,0.0,True,False
17::12,adb29725f4ae3ada5c32,17,12,17,train,205b,2,3.0,67.5,7.5,7,"[7.5,8.0,7.5,8.0,7.5,7.5,7.5]",16823,16906,84,"[20,55]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""2"":""Back"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\12.pkl,True,fit,source_fit,True,valid,7.5,0.24397501823713333,0.23809523809523808,7.5,0.0,True,False
17::15,42db44fe0146ce007292,17,15,17,train,405b,4,3.0,69.0,7.666666666666667,7,"[7.5,8.0,8.0,7.5,7.5,8.0,7.5]",21053,21134,82,"[19,51]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\15.pkl,True,fit,source_fit,True,valid,7.5,0.2672612419124244,0.2857142857142857,7.666666666666667,0.0,True,False
17::16,ed6c7fa0ed99d7d9d93d,17,16,17,train,407c,4,3.4,86.7,8.5,7,"[8.5,8.5,8.0,8.5,8.5,8.0,8.5]",22268,22372,105,"[22,55]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\16.pkl,True,fit,source_fit,True,valid,8.5,0.2439750182371333,0.23809523809523808,8.5,0.0,True,False
17::17,4d2297c82d153d41c945,17,17,17,train,205b,2,3.0,70.5,7.833333333333333,7,"[7.5,8.0,7.5,8.0,8.0,7.5,8.0]",23605,23691,87,"[21,55]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""2"":""Back"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\17.pkl,True,fit,source_fit,True,valid,8.0,0.2672612419124244,0.2857142857142857,7.833333333333333,0.0,True,False
17::18,7d19bf16971d4dfb0788,17,18,17,train,407c,4,3.4,76.5,7.500000000000001,7,"[7.5,7.5,7.5,8.0,7.5,7.5,7.5]",25117,25215,99,"[10,45]","[4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\18.pkl,True,fit,source_fit,True,valid,7.5,0.1889822365046136,0.14285714285714285,7.5,8.881784197001252e-16,True,False
17::19,d72c9e8dea6478c5ea97,17,19,17,train,405b,4,3.0,72.0,8.0,7,"[8.5,8.0,7.5,8.0,8.0,7.5,8.0]",26261,26335,75,"[5,39]","[4,4,4,4,4,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\19.pkl,True,fit,source_fit,True,valid,8.0,0.34503277967117707,0.38095238095238093,8.0,0.0,True,False
17::21,a821df4d2723f84349e5,17,21,17,train,107b,1,3.1,68.2,7.333333333333333,7,"[7.5,7.5,7.5,7.5,6.5,7.0,7.0]",28823,28929,107,"[36,73]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""17"":""3.5 Soms.Pike"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\21.pkl,True,fit,source_fit,True,valid,7.5,0.3933978962347216,0.42857142857142855,7.333333333333333,0.0,True,False
17::22,b4d10564b7207be05581,17,22,17,train,405b,4,3.0,66.0,7.333333333333333,7,"[7.0,7.5,7.5,7.0,7.0,7.5,7.5]",30275,30350,76,"[4,37]","[4,4,4,4,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\22.pkl,True,fit,source_fit,True,valid,7.5,0.2672612419124244,0.2857142857142857,7.333333333333333,0.0,True,False
17::23,1c5d319b0bbf45ff0b2c,17,23,17,train,205b,2,3.0,54.0,6.0,7,"[5.5,6.0,6.5,6.0,6.0,6.0,6.0]",31630,31715,86,"[17,47]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""2"":""Back"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\23.pkl,True,fit,source_fit,True,valid,6.0,0.28867513459481287,0.2857142857142857,6.0,0.0,True,False
17::24,c43d953d05d5979ab035,17,24,17,train,405b,4,3.0,66.0,7.333333333333333,7,"[6.5,7.0,7.5,7.5,7.5,7.0,7.5]",33017,33092,76,"[7,39]","[4,4,4,4,4,4,4,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\24.pkl,True,fit,source_fit,True,valid,7.5,0.39339789623472154,0.42857142857142855,7.333333333333333,0.0,True,False
17::26,d24f9800e4d38b4708ce,17,26,17,train,107b,1,3.1,83.7,9.0,7,"[9.0,9.0,9.0,8.5,9.0,9.0,8.5]",35721,35814,94,"[19,54]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""25"":""3.5 Soms.Tuck"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\26.pkl,True,fit,source_fit,True,valid,9.0,0.2439750182371333,0.23809523809523808,9.0,0.0,True,False
17::27,37eaafb3ce059b0d7eac,17,27,17,train,5154b,5,3.4,86.7,8.5,7,"[8.0,8.5,8.5,8.5,8.5,8.5,8.5]",36985,37075,91,"[17,30,45,56]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,15,15,15,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""15"":""2.5 Soms.Pike"",""32"":""2 Twists"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\27.pkl,True,fit,source_fit,True,valid,8.5,0.18898223650461357,0.14285714285714285,8.5,0.0,True,False
17::28,67110e11a14f2aee7d21,17,28,17,train,405b,4,3.0,63.0,7.0,7,"[7.0,6.5,6.5,7.0,7.0,7.0,7.0]",38139,38219,81,"[12,43]","[4,4,4,4,4,4,4,4,4,4,4,4,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""15"":""2.5 Soms.Pike"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\28.pkl,True,fit,source_fit,True,valid,7.0,0.24397501823713333,0.23809523809523808,7.0,0.0,True,False
17::30,d406f7a83c18aed868b0,17,30,17,train,107b,1,3.1,72.85,7.833333333333332,7,"[7.5,8.0,8.0,7.5,7.5,8.0,8.0]",42256,42348,93,"[15,55]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""17"":""3.5 Soms.Pike"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\30.pkl,True,fit,source_fit,True,valid,8.0,0.2672612419124244,0.2857142857142857,7.833333333333333,8.881784197001252e-16,True,False
17::31,7af208791fd940ff8221,17,31,17,train,407c,4,3.4,68.0,6.666666666666667,7,"[7.5,6.5,7.0,7.0,6.5,6.5,6.5]",43691,43788,98,"[19,56]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\17\31.pkl,True,fit,source_fit,True,valid,6.5,0.39339789623472154,0.42857142857142855,6.666666666666667,0.0,True,False
17::32,97c22d4993cf2c641e11,17,32,17,train,5154b,5,3.4,88.4,8.666666666666668,7,"[8.5,9.0,8.5,8.5,9.0,8.5,9.0]",45219,45333,115,"[16,29,46,57]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,15,15,15,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,15,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""15"":""2.5 Soms.Pike"",""32"":""2 Twists"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\32.pkl,True,fit,source_fit,True,valid,8.5,0.2672612419124244,0.2857142857142857,8.666666666666666,1.7763568394002505e-15,True,False
17::34,175ecf9fe2c9613eb1a4,17,34,17,train,5154b,5,3.4,74.8,7.333333333333334,7,"[7.5,7.5,7.0,7.0,7.5,7.0,7.5]",47806,47900,95,"[18,32,49,58]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""15"":""2.5 Soms.Pike"",""32"":""2 Twists"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\34.pkl,True,fit,source_fit,True,valid,7.5,0.2672612419124244,0.2857142857142857,7.333333333333333,8.881784197001252e-16,True,False
17::35,d770885de69c813fce33,17,35,17,train,107b,1,3.1,0.0,0.0,7,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0]",48830,48934,105,"[35,69]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""17"":""3.5 Soms.Pike"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\35.pkl,True,fit,source_fit,True,valid,0.0,0.0,0.0,0.0,0.0,True,False
17::36,cb6d6e87178752debf56,17,36,17,train,107b,1,3.1,68.2,7.333333333333333,7,"[8.0,7.0,7.5,7.0,8.0,7.0,7.5]",49957,50048,92,"[15,52]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""17"":""3.5 Soms.Pike"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\36.pkl,True,fit,source_fit,True,valid,7.5,0.4498677054212186,0.5238095238095238,7.333333333333333,0.0,True,False
17::37,092142809d9a255efa49,17,37,17,train,107b,1,3.1,74.4,8.0,7,"[7.5,8.0,8.0,8.0,7.5,8.0,8.0]",51011,51108,98,"[19,57]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""17"":""3.5 Soms.Pike"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\37.pkl,True,fit,source_fit,True,valid,8.0,0.24397501823713333,0.23809523809523808,8.0,0.0,True,False
17::38,74566ae83c7775de894f,17,38,17,train,5154b,5,3.4,81.6,8.0,7,"[8.0,8.0,8.0,8.0,7.0,7.5,8.0]",52009,52092,84,"[15,27,44,53]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,15,15,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""15"":""2.5 Soms.Pike"",""32"":""2 Twists"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\38.pkl,True,fit,source_fit,True,valid,8.0,0.3933978962347216,0.38095238095238093,8.0,0.0,True,False
17::39,e5e5b54ceba346f510b7,17,39,17,train,107b,1,3.1,72.85,7.833333333333332,7,"[8.0,8.0,7.0,8.5,7.5,8.5,7.5]",53055,53145,91,"[19,59]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""17"":""3.5 Soms.Pike"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\39.pkl,True,fit,source_fit,True,valid,8.0,0.5563486402641867,0.6666666666666666,7.833333333333333,8.881784197001252e-16,True,False
17::40,3e23fa517559f31baad4,17,40,17,train,109c,1,3.8,83.6,7.333333333333334,7,"[8.0,7.0,7.5,7.0,7.0,7.5,7.5]",54174,54272,99,"[19,59]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""27"":""4.5 Soms.Tuck"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\40.pkl,True,fit,source_fit,True,valid,7.5,0.37796447300922725,0.42857142857142855,7.333333333333333,8.881784197001252e-16,True,False
17::41,e18fdd6c7e8de10e530d,17,41,17,train,5154b,5,3.4,76.5,7.500000000000001,7,"[6.5,7.5,8.0,7.5,7.5,7.0,7.5]",55165,55259,95,"[17,27,45,55]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,15,15,15,15,15,15,15,15,15,15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""15"":""2.5 Soms.Pike"",""32"":""2 Twists"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\41.pkl,True,fit,source_fit,True,valid,7.5,0.4755948656056709,0.5238095238095238,7.5,8.881784197001252e-16,True,False
17::42,314f46afa0a1fd8f2469,17,42,17,train,107b,1,3.1,75.95,8.166666666666666,7,"[8.0,8.0,8.0,8.5,8.5,8.5,8.0]",56553,56652,100,"[29,68]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""17"":""3.5 Soms.Pike"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\17\42.pkl,True,fit,source_fit,True,valid,8.0,0.2672612419124244,0.2857142857142857,8.166666666666666,0.0,True,False
